,Country,ID,ACC,RT
0,Japan,JO421,1,464.7150002
1,Japan,JO421,1,457.3400002
2,Japan,JO421,1,474.80500020000005
3,Japan,JO421,1,531.835
4,Japan,JO421,1,428.32500020000003
5,Japan,JO421,1,396.2850003
6,Japan,JO421,1,481.18000010000003
7,Japan,JO421,1,464.69999939999997
8,Japan,JO421,1,540.0400003
9,Japan,JO421,1,446.8499999
10,Japan,JO421,1,417.0349995
11,Japan,JO421,1,426.1949994
12,Japan,JO421,1,405.6249997
13,Japan,JO421,1,479.1250005
14,Japan,JO421,1,402.40999960000005
15,Japan,JO421,1,383.53000019999996
16,Japan,JO421,1,432.36
17,Japan,JO421,1,467.77
18,Japan,JO421,1,446.82999979999994
19,Japan,JO421,1,440.70000020000003
20,Japan,JO421,1,416.375
21,Japan,JO421,1,438.60500030000003
22,Japan,JO421,1,404.2100003
23,Japan,JO421,1,395.8650008
24,Japan,JO421,1,490.5749997
25,Japan,JO421,1,427.9150004
26,Japan,JO421,1,431.4399995
27,Japan,JO421,1,397.6949994
28,Japan,JO421,1,464.37999979999995
29,Japan,JO421,1,418.15499960000005
30,Japan,JO421,1,416.1950005
31,Japan,JO421,1,447.4250004
32,Japan,JO421,1,511.98999960000003
33,Japan,JO421,1,533.02
34,Japan,JO421,1,421.5349993
35,Japan,JO421,1,418.3200002
36,Japan,JO421,1,492.10499969999995
37,Japan,JO421,1,523.8399999
38,Japan,JO421,1,402.3150001
39,Japan,JO421,1,460.4400005
40,Japan,JO421,1,466.5350001
41,Japan,JO421,1,498.28999960000004
42,Japan,JO421,1,422.36000020000006
43,Japan,JO421,1,445.4700006
44,Japan,JO421,1,408.9449998
45,Japan,JO421,1,401.6399998
46,Japan,JO421,1,379.2399997
47,Japan,JO421,1,414.91500010000004
48,Japan,JO421,1,428.7149999
49,Japan,JO421,1,394.4999995
50,Japan,JO421,1,380.8049997
51,Japan,JO421,1,419.1749999
52,Japan,JO421,1,331.6599997
53,Japan,JO421,1,356.78999960000004
54,Japan,JO421,1,384.6200006
55,Japan,JO421,1,389.9750002
56,Japan,JO421,1,390.7999992
57,Japan,JO421,0,372.04000069999995
58,Japan,JO421,1,424.9849999
59,Japan,JO421,1,393.5199995
60,Japan,JO421,1,413.2949999
61,Japan,JO421,1,377.5049997
62,Japan,JO421,1,365.5749997
63,Japan,JO421,1,345.4999998
64,Japan,JO421,1,391.09
65,Japan,JO421,1,417.61000079999997
66,Japan,JO421,1,373.8849992
67,Japan,JO421,1,474.4699998
68,Japan,JO421,1,464.2150002
69,Japan,JO421,1,451.77499950000004
70,Japan,JO421,1,448.2350005
71,Japan,JO421,1,471.0799996
72,Japan,JO421,1,424.59999960000005
73,Japan,JO421,1,431.3349994
74,Japan,JO421,1,417.7899994
75,Japan,JO421,1,451.48000030000003
76,Japan,JO421,1,387.6350001
