,Country,ID,ACC,RT
0,Scotland,5eeb5c643182742c81f20cb7,1,530.125
1,Scotland,5eeb5c643182742c81f20cb7,1,490.92
2,Scotland,5eeb5c643182742c81f20cb7,1,491.835
3,Scotland,5eeb5c643182742c81f20cb7,1,516.365
4,Scotland,5eeb5c643182742c81f20cb7,1,485.565
5,Scotland,5eeb5c643182742c81f20cb7,1,490.88
6,Scotland,5eeb5c643182742c81f20cb7,1,414.785
7,Scotland,5eeb5c643182742c81f20cb7,1,411.69
8,Scotland,5eeb5c643182742c81f20cb7,1,497.16
9,Scotland,5eeb5c643182742c81f20cb7,1,506.95
10,Scotland,5eeb5c643182742c81f20cb7,1,497.75
11,Scotland,5eeb5c643182742c81f20cb7,1,467.21
12,Scotland,5eeb5c643182742c81f20cb7,1,484.745
13,Scotland,5eeb5c643182742c81f20cb7,1,438.92
14,Scotland,5eeb5c643182742c81f20cb7,1,444.075
15,Scotland,5eeb5c643182742c81f20cb7,1,504.955
16,Scotland,5eeb5c643182742c81f20cb7,1,459.505
17,Scotland,5eeb5c643182742c81f20cb7,1,498.73
18,Scotland,5eeb5c643182742c81f20cb7,1,468.26
19,Scotland,5eeb5c643182742c81f20cb7,1,633.125
20,Scotland,5eeb5c643182742c81f20cb7,1,485.51
21,Scotland,5eeb5c643182742c81f20cb7,1,536.905
22,Scotland,5eeb5c643182742c81f20cb7,1,586.595
23,Scotland,5eeb5c643182742c81f20cb7,1,457.6
24,Scotland,5eeb5c643182742c81f20cb7,1,504.335
25,Scotland,5eeb5c643182742c81f20cb7,1,594.145
26,Scotland,5eeb5c643182742c81f20cb7,1,498.115
27,Scotland,5eeb5c643182742c81f20cb7,1,532.04
28,Scotland,5eeb5c643182742c81f20cb7,1,436.155
29,Scotland,5eeb5c643182742c81f20cb7,1,464.885
30,Scotland,5eeb5c643182742c81f20cb7,1,511.105
31,Scotland,5eeb5c643182742c81f20cb7,1,420.95
32,Scotland,5eeb5c643182742c81f20cb7,1,464.875
33,Scotland,5eeb5c643182742c81f20cb7,1,579.36
34,Scotland,5eeb5c643182742c81f20cb7,1,467.975
35,Scotland,5eeb5c643182742c81f20cb7,1,519.16
36,Scotland,5eeb5c643182742c81f20cb7,1,451.195
37,Scotland,5eeb5c643182742c81f20cb7,1,535.16
38,Scotland,5eeb5c643182742c81f20cb7,1,530.115
39,Scotland,5eeb5c643182742c81f20cb7,1,380.46
40,Scotland,5eeb5c643182742c81f20cb7,1,390.695
41,Scotland,5eeb5c643182742c81f20cb7,1,461.065
42,Scotland,5eeb5c643182742c81f20cb7,1,432.95
43,Scotland,5eeb5c643182742c81f20cb7,1,497.595
44,Scotland,5eeb5c643182742c81f20cb7,1,429.43
45,Scotland,5eeb5c643182742c81f20cb7,1,441.76
46,Scotland,5eeb5c643182742c81f20cb7,1,443.25
47,Scotland,5eeb5c643182742c81f20cb7,1,455.94
48,Scotland,5eeb5c643182742c81f20cb7,1,421.34
49,Scotland,5eeb5c643182742c81f20cb7,1,457.905
50,Scotland,5eeb5c643182742c81f20cb7,1,463.17
51,Scotland,5eeb5c643182742c81f20cb7,1,415.325
52,Scotland,5eeb5c643182742c81f20cb7,1,435.165
53,Scotland,5eeb5c643182742c81f20cb7,1,440.375
54,Scotland,5eeb5c643182742c81f20cb7,1,462.46
55,Scotland,5eeb5c643182742c81f20cb7,1,489.255
56,Scotland,5eeb5c643182742c81f20cb7,1,472.93
57,Scotland,5eeb5c643182742c81f20cb7,1,492.935
58,Scotland,5eeb5c643182742c81f20cb7,1,446.06
59,Scotland,5eeb5c643182742c81f20cb7,1,452.905
60,Scotland,5eeb5c643182742c81f20cb7,1,487.635
61,Scotland,5eeb5c643182742c81f20cb7,1,415.665
62,Scotland,5eeb5c643182742c81f20cb7,1,445.785
63,Scotland,5eeb5c643182742c81f20cb7,1,488.38
64,Scotland,5eeb5c643182742c81f20cb7,1,468.135
65,Scotland,5eeb5c643182742c81f20cb7,1,463.245
66,Scotland,5eeb5c643182742c81f20cb7,1,467.325
67,Scotland,5eeb5c643182742c81f20cb7,1,405.95
68,Scotland,5eeb5c643182742c81f20cb7,1,468.395
69,Scotland,5eeb5c643182742c81f20cb7,1,440.5
70,Scotland,5eeb5c643182742c81f20cb7,1,445.105
71,Scotland,5eeb5c643182742c81f20cb7,1,464.715
72,Scotland,5eeb5c643182742c81f20cb7,1,423.03
73,Scotland,5eeb5c643182742c81f20cb7,1,476.335
74,Scotland,5eeb5c643182742c81f20cb7,1,480.5
