,Country,ID,ACC,RT
0,Japan,KA052,1,484.53
1,Japan,KA052,1,348.5649999
2,Japan,KA052,1,411.5599999
3,Japan,KA052,1,480.7800001
4,Japan,KA052,1,476.80500010000003
5,Japan,KA052,1,558.2549998
6,Japan,KA052,1,373.3699999
7,Japan,KA052,1,433.5899998
8,Japan,KA052,0,521.5449999
9,Japan,KA052,1,446.5000001
10,Japan,KA052,1,354.09499980000004
11,Japan,KA052,1,397.2399998
12,Japan,KA052,1,432.98500010000004
13,Japan,KA052,1,477.6900001
14,Japan,KA052,1,631.1799998
15,Japan,KA052,1,426.01499989999996
16,Japan,KA052,0,410.81
17,Japan,KA052,1,511.99499979999996
18,Japan,KA052,1,617.1600001
19,Japan,KA052,1,409.57499989999997
20,Japan,KA052,1,378.8449999
21,Japan,KA052,1,437.01
22,Japan,KA052,1,328.495
23,Japan,KA052,1,479.80000010000003
24,Japan,KA052,1,424.135
25,Japan,KA052,1,476.4350001
26,Japan,KA052,1,514.3200001
27,Japan,KA052,1,342.2749999
28,Japan,KA052,1,361.7699998
29,Japan,KA052,1,471.6649998
30,Japan,KA052,1,614.2199999
31,Japan,KA052,1,423.69999989999997
32,Japan,KA052,1,417.685
33,Japan,KA052,1,411.70999989999996
34,Japan,KA052,1,409.465
35,Japan,KA052,1,400.1499999
36,Japan,KA052,1,376.57999989999996
37,Japan,KA052,1,358.40499980000004
38,Japan,KA052,1,320.9299999
39,Japan,KA052,1,499.4050001
40,Japan,KA052,1,375.1950001
41,Japan,KA052,1,457.5399999
42,Japan,KA052,1,405.8350001
43,Japan,KA052,1,464.60500010000004
44,Japan,KA052,1,418.61000010000004
45,Japan,KA052,1,462.2799999
46,Japan,KA052,1,332.26999989999996
47,Japan,KA052,1,382.5750002
48,Japan,KA052,1,353.2749999
49,Japan,KA052,1,400.985
50,Japan,KA052,1,331.395
51,Japan,KA052,1,370.94499989999997
52,Japan,KA052,1,394.9
53,Japan,KA052,1,353.96000019999997
54,Japan,KA052,1,515.96
55,Japan,KA052,1,317.7700001
56,Japan,KA052,1,369.16
57,Japan,KA052,1,375.825
58,Japan,KA052,1,373.015
59,Japan,KA052,1,447.41500010000004
60,Japan,KA052,1,577.5900001
61,Japan,KA052,1,363.875
62,Japan,KA052,1,306.3350001
63,Japan,KA052,1,340.4999999
64,Japan,KA052,1,435.66999979999997
65,Japan,KA052,1,304.82
66,Japan,KA052,1,306.1549999
67,Japan,KA052,1,319.775
68,Japan,KA052,1,353.9400001
69,Japan,KA052,1,368.64
70,Japan,KA052,1,339.035
71,Japan,KA052,1,421.5249999
